"Ángel Di María|52747|11|4.71428571428571" "Arjen Robben|50037|10|4.71428571428571" "Blaise Matuidi|52747|14|4.71428571428571" "Eduardo Salvio|50147|18|4.71428571428571" "Thiago Alcántara|50037|6|5.85714285714286"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Lars Stindl|52757|13|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Marek Hamšík|50136|17|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Marko Rog|50164|30|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857"
